date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-01-09,-11.8,-15.47,-16.1,-20.4,,-28,91,85.9,86.5,82,-14,-17.3,-18.1,-22.1,13,6.96,7,1,,,101.12,100.96,101,100.88,94.75,94.64,94.66,94.57,24100,21933.3,12150,200,4.4,3.9,3.8,3.3,34.1,0,0,0,0,0,,,22,09:13:00,17:15:00,8.03,9.22,17.25,,,-11,-11,-18,-15,,,,,,7,3.6,3.5,0,,,,
2023-01-08,-8.5,-13.33,-13.2,-17.9,,-25,88,85.8,84,80,-11.9,-15.2,-15.5,-19.1,14,7.33,8,2,,,101.83,101.4,101.44,101.05,95.46,95.06,95.1,94.74,24100,24100,24100,24100,4.1,3.5,3.6,3.2,31.2,0,0,0,0,0,,,23,09:14:00,17:13:00,7.98,9.23,17.22,1,1,-9,-8,-16,-15,,,,,,8,5,4,0,,,,
2023-01-07,-10.2,-14.19,-14.05,-17.9,,-25,89,85.7,84,79,-13.2,-16.1,-16.1,-18.9,18,10.75,11.5,5,,,101.94,101.78,101.79,101.64,95.55,95.41,95.42,95.29,24100,24100,24100,24100,4.4,3.6,3.6,2.9,32,0,0,0,0,0,,,23,09:14:00,17:12:00,7.97,9.23,17.2,1,1,-7,-6,-16,-13,,,,,,6,2.4,3,0,,,,
2023-01-06,-12.3,-14.51,-14.7,-17.1,,-26,87,85.2,85,83,-14.2,-16.5,-16.7,-19.2,18,13.42,12.5,7,,,102.19,101.97,101.93,101.66,95.79,95.58,95.55,95.3,24100,17329.2,12450,800,3.4,2.7,2.8,2.3,32.7,0,0,0,0,0,,,24,09:15:00,17:11:00,7.93,9.25,17.18,,,-10,-10,-14,-11,,,,,,8,4.4,4.5,1,,,,
2023-01-05,-13.6,-16.5,-17.85,-22.1,,-31,87,84.5,83.5,80,-15.4,-18.6,-20,-24.6,16,8.21,9.5,3,,,102.25,102.14,102.08,101.9,95.84,95.71,95.66,95.49,24100,6358.3,12150,200,4.2,3.1,3.4,2.5,35.9,0,0,0,0,0,,,22,09:15:00,17:09:00,7.9,9.25,17.15,,,-11,-11,-16,-16,,,,,,8,7.2,5.5,3,,,,
2023-01-04,-9.9,-14.26,-15,-20.1,,-28,90,84.6,84,78,-11.9,-16.3,-16.9,-21.9,20,14.12,13,6,,,101.91,101.59,101.59,101.27,95.5,95.26,95.24,94.99,24100,23566.7,20100,16100,4.4,3,3.5,2.6,33,0,0,0,0,0,,,22,09:15:00,17:08:00,7.88,9.25,17.13,1,1,-9,-9,-19,-18,,,,,,8,3.2,4,0,,,,
2023-01-03,-5.1,-11.35,-11.35,-17.6,,-23,90,84.8,81.5,73,-9.5,-13.5,-13.7,-17.8,23,12.08,14,5,,,101.49,101.28,101.29,101.09,95.16,94.97,94.99,94.81,24100,24100,24100,24100,4.5,3.4,3.6,2.7,29.4,0,0,0,0,0,,,22,09:15:00,17:07:00,7.87,9.25,17.12,1,1,-8,-8,-16,-15,,,,,,1,0.3,0.5,0,,,,
2023-01-02,-8,-13.71,-13.5,-19,,-25,91,85,84,77,-11.3,-15.7,-15.8,-20.3,17,11.5,12,7,28,19,101.67,101.58,101.56,101.44,95.32,95.24,95.22,95.12,24100,20820.8,12250,400,3.9,3.3,3.3,2.7,31.5,0,0,0,0,0,,,22,09:16:00,17:06:00,7.83,9.27,17.1,1,1,-8,-8,-17,-14,,,,,,2,1,1,0,,,,
2023-01-01,-8.1,-15.02,-16.35,-24.6,,-33,93,83.9,85.5,78,-10.5,-17.1,-18.8,-27.1,20,11.12,11.5,3,,,101.73,101.58,101.51,101.28,95.32,95.19,95.08,94.84,24100,21858.3,12450,800,4.1,3.1,3.4,2.6,34.4,0,0,0,0,0,,,23,09:16:00,17:05:00,7.82,9.27,17.08,1,1,-14,-14,-16,-16,,,,,,8,4.9,4,0,,,,
2022-12-31,-16.6,-19.55,-20.25,-23.9,,-32,84,81.5,81,78,-19.1,-21.9,-22.8,-26.5,15,8.92,8.5,2,,,101.22,100.57,100.69,100.17,94.78,94.22,94.32,93.86,24100,23500,21700,19300,3.8,3,3.1,2.4,38.2,0,0,0,0,0,,,23,09:16:00,17:04:00,7.8,9.27,17.07,1,1,-16,-15,-21,-18,,,,,,8,5.8,4,0,,,,
2022-12-30,-10.1,-13.59,-14.39,-18.7,,-25,93,86.2,85,77,-11.5,-15.4,-15.6,-19.6,16,10.42,9,2,,,101.02,100.5,100.59,100.17,94.73,94.23,94.32,93.9,24100,20750,12350,600,3.3,2.8,2.8,2.4,32.4,0,0,0,0,0,,,23,09:16:00,17:03:00,7.78,9.27,17.05,,,-8,-8,-20,-16,,,,,,8,2.9,4,0,,,,
2022-12-29,-11.4,-13.67,-14.7,-18,,-25,91,86.2,87,83,-12.7,-15.5,-15.8,-18.9,17,10.12,11,5,,,101.12,101.01,100.94,100.76,94.8,94.69,94.62,94.43,24100,17554.2,14450,4800,3,2.4,2.5,2,32.7,0,0,0,0,0,,,24,09:16:00,17:02:00,7.77,9.27,17.03,,,-14,-14,-21,-20,,,,,,8,7.2,4.5,1,,,,
2022-12-28,-12.7,-15.75,-15.1,-17.5,,-28,86,79.9,80.5,75,-14.8,-18.5,-17.9,-20.9,34,19.54,17.5,1,46,6,100.75,100.06,100.03,99.3,94.42,93.79,93.76,93.1,24100,10241.7,12850,1600,2.7,2.2,2.3,1.9,33.1,0,0,0,0,1.5,,,18,09:16:00,17:01:00,7.75,9.27,17.02,,,-15,-14,-19,-17,,,,,,8,8,8,8,,,,
2022-12-27,-8.4,-12.12,-10.95,-13.5,,-24,92,88.2,89,86,-11.6,-13.7,-13.3,-15.1,37,21.33,23.5,10,50,7,99.86,99.61,99.56,99.27,93.65,93.41,93.36,93.07,24100,6895.8,12250,400,2.8,2.5,2.5,2.3,28.9,0,0,0,0,2.2,,,9,09:15:00,17:00:00,7.75,9.25,17,,,-10,-10,-14,-11,,,,,,8,7.8,6,4,,,,
2022-12-26,-7.8,-12.09,-11.35,-14.9,,-23,90,87,86,82,-9.6,-13.8,-13.4,-17.2,28,18,17,6,38,11,102.7,101.19,101.15,99.6,96.26,94.87,94.84,93.41,24100,16975,13650,3200,2.5,2.4,2.4,2.2,29.4,0,0,0,0,0,,,9,09:15:00,17:00:00,7.75,9.25,17,,,-9,-9,-13,-13,,,,,,8,7.1,5.5,3,,,,
2022-12-25,-14.4,-15.35,-15.8,-17.2,,-30,83,78.5,78.5,74,-17.1,-18.3,-18.6,-20.2,45,16.67,24.5,4,61,14,102.88,102.11,101.89,100.9,96.42,95.7,95.49,94.57,24100,14841.7,12450,800,2.4,2.3,2.3,2.2,33.8,0,0,0,0,4.8,,,11,09:15:00,16:59:00,7.73,9.25,16.98,,,-16,-14,-27,-24,,,,,,8,7.2,5.5,3,,,,
2022-12-24,-15.8,-19.42,-20.8,-25.8,,-38,81,67,70,59,-18.8,-24.2,-23.8,-28.7,32,22.71,21.5,11,49,12,103.82,103.13,102.72,101.63,97.14,96.57,96.18,95.22,24100,23129.2,12450,800,2.5,2.4,2.4,2.3,38.8,0,0,0,0,0.3,,,8,09:15:00,16:58:00,7.72,9.25,16.97,,,-17,-17,-18,-18,,,,,,8,5.7,4,0,,,,
2022-12-23,-23.8,-30.18,-30.4,-37,,-44,76,73,73,70,-27.6,-33.6,-33.7,-39.8,23,10.5,13,3,,,104.72,104.37,104.28,103.85,97.94,97.6,97.55,97.15,24100,20695.8,14450,4800,3,2.7,2.7,2.4,48.4,0,0,0,0,0,,,8,09:14:00,16:58:00,7.73,9.23,16.97,1,1,-27,-27,-25,-22,,,,,,8,4.6,4,0,,,,
2022-12-22,-24.9,-28.12,-29.45,-34,,-46,74,71,70,66,-28.3,-31.9,-32.8,-37.2,25,18.42,15.5,6,36,30,104.73,104.55,104.53,104.33,97.94,97.82,97.78,97.61,24100,22966.7,18500,12900,2.5,2.2,2.2,2,47.5,0,0,0,0,0,,,9,09:14:00,16:57:00,7.72,9.23,16.95,,,-23,-23,-36,-34,,,,,,8,3.3,4,0,,,,
2022-12-21,-26.7,-29.62,-31.1,-35.5,,-48,73,71.4,71.5,70,-30.2,-33.3,-34.5,-38.7,28,18.67,18,8,33,31,104.37,104.17,104.16,103.94,97.61,97.41,97.42,97.22,24100,18695.8,15250,6400,3.2,2.3,2.6,2,49.1,0,0,0,0,0,,,9,09:13:00,16:57:00,7.73,9.22,16.95,,,-26,-23,-39,-25,,,,,,8,6,5,2,,,,
2022-12-20,-24.7,-31.15,-31.2,-37.7,,-47,76,72.9,73,70,-28.1,-34.5,-34.2,-40.3,16,9.5,9.5,3,,,104.25,104.09,104.08,103.92,97.52,97.36,97.38,97.25,24100,21225,14450,4800,3.6,2.9,3,2.3,49.2,0,0,0,0,0.1,,,9,09:13:00,16:56:00,7.72,9.22,16.93,,,-25,-23,-39,-30,,,,,,8,2,4,0,,,,
2022-12-19,-24.3,-25.69,-26.15,-28,,-41,74,72.2,70.5,67,-27.9,-29.3,-29.6,-31.2,23,16.58,16,9,,,103.91,103.63,103.7,103.48,97.25,96.98,97.05,96.85,24100,11104.2,14450,4800,,,,,44.1,0,0,0,0,0.4,,,8,09:12:00,16:56:00,7.73,9.2,16.93,,,-21,-21,-28,-26,,,,,,8,5.4,4,0,,,,
2022-12-18,-21.1,-23.3,-24,-26.9,,-39,74,72.4,72.5,71,-24.9,-27,-27.6,-30.3,34,26.25,23,12,46,5,103.56,103.35,103.34,103.13,96.93,96.77,96.76,96.58,24100,24100,24100,24100,,,,,42,0,0,0,0,0,,,8,09:11:00,16:55:00,7.73,9.18,16.92,,,-19,-19,-27,-23,,,,,,8,6,5.5,3,,,,
2022-12-17,-14.4,-18.88,-18,-21.6,,-35,86,79.6,79,72,-16.3,-21.6,-20.6,-24.8,35,25.5,24,13,47,5,103.09,102.8,102.77,102.46,96.55,96.32,96.29,96.03,24100,21766.7,16100,8100,2.2,1.9,2,1.8,36,0,0,0,0,0,,,8,09:11:00,16:55:00,7.73,9.18,16.92,,,-13,-13,-24,-21,,,,,,8,7.2,6.5,5,,,,
2022-12-16,-15.4,-18.67,-19.05,-22.7,,-30,85,82.4,82,79,-17.4,-21,-21.4,-25.4,18,9.88,11,4,,,102.88,102.68,102.67,102.47,96.39,96.19,96.19,96,24100,18412.5,12650,1200,2.7,2.4,2.4,2.1,37,0,0,0,0,0,,,8,09:10:00,16:55:00,7.75,9.17,16.92,,,-15,-15,-21,-20,,,,,,8,4.8,4,0,,,,
2022-12-15,-10.5,-15.53,-15.7,-20.9,,-29,86,80.9,80.5,75,-12.8,-18.1,-17.9,-22.9,28,20.33,19,10,39,33,102.88,102.72,102.7,102.52,96.4,96.29,96.27,96.14,24100,23500,21700,19300,2.3,2.2,2.1,2,33.7,0,0,0,0,0,,,9,09:09:00,16:55:00,7.77,9.15,16.92,1,1,-17,-12,-20,-17,,,,,,8,3.5,4,0,,,,
2022-12-14,-9.2,-12.42,-12.65,-16.1,,-24,91,86.7,86.5,82,-10.5,-14.2,-14.2,-18,35,19.17,22,9,47,35,102.54,102.38,102.4,102.27,96.15,95.98,96.01,95.87,24100,15216.7,12450,800,2.7,2.5,2.5,2.2,30.6,0,0,0,0,0,,,10,09:08:00,16:55:00,7.78,9.13,16.92,,,-8,-8,-14,-14,,,,,,8,7.9,7,6,,,,
2022-12-13,-12.1,-13.13,-12.89,-13.7,,-22,90,86.8,85,80,-13.8,-14.9,-14.9,-16,19,9.62,12,5,,,102.61,102.46,102.46,102.3,96.2,96.07,96.06,95.91,24100,12708.3,14050,4000,3.1,2.2,2.4,1.6,30.9,0,0,0,0,0,,,10,09:07:00,16:55:00,7.8,9.12,16.92,,,-15,-13,-21,-20,,,,,,8,8,8,8,,,,
2022-12-12,-7.6,-9.24,-10.39,-13.2,,-22,90,85.5,85.5,81,-9.2,-11.2,-12.4,-15.7,27,16.25,15.5,4,32,34,102.42,102.06,102.07,101.72,96.06,95.75,95.75,95.45,24100,12625,12850,1600,2.9,2.4,2.3,1.7,28.4,0,0,0,0,2.4,,,8,09:06:00,16:55:00,7.82,9.1,16.92,,,-8,-8,-18,-15,,,,,,8,8,8,8,,,,
2022-12-11,-4.3,-6.96,-6.65,-9,,-18,86,78.8,78,70,-8.9,-10.1,-10.4,-11.9,34,14.08,18,2,43,13,101.74,101.39,101.48,101.22,95.46,95.12,95.21,94.96,24100,23500,16900,9700,3.2,2.7,2.8,2.4,24.6,0,0,0,0,0.1,,,8,09:05:00,16:55:00,7.83,9.08,16.92,1,1,-5,-5,-10,-8,,,,,,8,6.3,6,4,,,,
2022-12-10,-8.1,-14.67,-14,-19.9,,-27,88,82.8,82,76,-11.6,-17,-16.3,-21,33,14.04,18.5,4,49,10,101.84,101.67,101.58,101.32,95.46,95.31,95.24,95.03,24100,24100,24100,24100,3.6,3.1,3,2.5,32,0,0,0,0,0,,,8,09:04:00,16:55:00,7.85,9.07,16.92,1,1,-11,-11,-11,-10,,,,,,8,2.5,4,0,,,,
2022-12-09,-4.2,-7.86,-9.15,-14.1,,-23,91,78,80,69,-8.3,-11.1,-11.8,-15.4,29,17.5,19,9,38,18,101.27,100.97,100.98,100.69,94.99,94.72,94.74,94.49,24100,24100,24100,24100,3.3,2.7,2.8,2.4,27.1,0,0,0,0,0,,,9,09:03:00,16:55:00,7.87,9.05,16.92,,,-4,-4,-18,-18,,,,,,8,4.8,4,0,,,,
2022-12-08,-7.6,-12.37,-13,-18.4,,-23,83,78.8,78.5,74,-11.3,-15.3,-15.4,-19.5,27,14.29,15.5,4,37,17,102,101.73,101.62,101.24,95.61,95.37,95.28,94.96,24100,24100,24100,24100,3.3,2.8,2.8,2.3,31,0,0,0,0,0,,,9,09:02:00,16:55:00,7.88,9.03,16.92,1,1,-11,-11,-21,-15,,,,,,8,4.6,5,2,,,,
2022-12-07,-13.6,-23.4,-25.25,-36.9,,-48,82,73.2,74.5,67,-17.6,-26.9,-28.4,-39.1,29,18.58,18,7,42,18,102.92,102.07,102.25,101.58,96.21,95.5,95.64,95.08,24100,24100,24100,24100,2.7,2.4,2.5,2.2,43.2,0,0,0,0,0,,,9,09:01:00,16:56:00,7.92,9.02,16.93,,,-14,-14,-21,-20,,,,,,7,3.2,3.5,0,,,,
2022-12-06,-22.8,-30.25,-29.25,-35.7,,-49,78,72.8,73.5,69,-26.3,-33.7,-32.9,-39.4,26,13,15.5,5,32,1,103.05,102.64,102.52,101.99,96.32,96.02,95.9,95.48,24100,20700,16900,9700,3.5,2.6,2.8,2,47.2,0,0,0,0,0.2,,,5,09:00:00,16:56:00,7.93,9,16.93,,,-27,-26,-37,-35,,,,,,8,2.9,4,0,,,,
2022-12-05,-16.2,-23.04,-22.6,-29,,-38,82,77.9,77,72,-21.3,-25.9,-25.7,-30.1,16,8.12,8.5,1,,,102.18,102,102.03,101.88,95.7,95.54,95.55,95.4,24100,22166.7,18500,12900,3.1,2.6,2.8,2.4,40.6,0,0,0,0,0.2,,,6,08:58:00,16:57:00,7.98,8.97,16.95,,,-22,-20,-30,-25,,,,,,8,5.3,4.5,1,,,,
2022-12-04,-3.4,-8.72,-10.1,-16.8,,-24,87,74.7,76.5,66,-7.2,-12.5,-13.2,-19.1,48,30.88,26.5,5,63,29,101.82,101.13,101.29,100.77,95.49,94.84,94.97,94.46,24100,22300,16100,8100,2.5,2.3,2.3,2.1,28.1,0,0,0,0,0,,,9,08:57:00,16:57:00,8,8.95,16.95,1,1,-6,-4,-24,-24,,,,,,8,5.7,4,0,,,,
2022-12-03,-14.5,-21.71,-21.15,-27.8,,-40,76,71.9,71.5,67,-18.7,-25.5,-24.6,-30.5,30,23.21,23,16,42,25,102.54,102.13,102.03,101.53,95.96,95.6,95.54,95.13,24100,24100,24100,24100,2.8,2.5,2.5,2.1,39.1,0,0,0,0,0,,,10,08:56:00,16:58:00,8.03,8.93,16.97,,,-15,-15,-20,-17,,,,,,8,3.9,4,0,,,,
2022-12-02,-24.1,-28.03,-28.15,-32.2,,-44,75,73.1,71.5,68,-27.7,-31.5,-31.4,-35.1,27,18.88,20,13,36,21,102.68,102.36,102.24,101.81,96.03,95.78,95.65,95.27,24100,24100,24100,24100,2.7,2.4,2.4,2.1,46.1,0,0,0,0,0,,,10,08:54:00,16:58:00,8.07,8.9,16.97,,,-23,-23,-30,-26,,,,,,8,3.7,4,0,,,,
2022-12-01,-16.5,-21.65,-21.8,-27.1,,-37,81,75.7,77,73,-19,-24.9,-24.5,-30,28,19.38,20,12,36,2,101.72,101.42,101.5,101.28,95.2,94.99,95.04,94.88,24100,18545.8,12850,1600,2.3,2.1,2,1.8,39.8,0,0,0,0,0.4,,,8,08:53:00,16:59:00,8.1,8.88,16.98,,,-20,-18,-30,-26,,,,,,8,7.1,5.5,3,,,,
2022-11-30,-13.7,-17.88,-17.54,-21.4,,-29,84,79.6,79,74,-17.4,-20.6,-19.6,-21.9,31,18.04,20,9,43,7,102.81,102.4,102.12,101.44,96.34,95.96,95.69,95.05,24100,18275,12850,1600,2.3,2.2,2.2,2.1,35.5,0,0,0,0,0.5,,,6,08:51:00,17:00:00,8.15,8.85,17,1,1,-16,-16,-19,-17,,,,,,8,7.1,4,0,,,,
2022-11-29,-9.3,-11.76,-12.6,-15.9,,-24,87,82.9,83,79,-11.2,-14.1,-14.6,-17.9,33,23.79,23,13,41,32,102.6,101.85,101.81,101.01,96.2,95.52,95.48,94.76,24100,17645.8,14050,4000,2.6,2.3,2.2,1.9,30.6,0,0,0,0,0,,,4,08:50:00,17:00:00,8.17,8.83,17,,,-9,-9,-24,-24,,,,,,8,6.8,6,4,,,,
2022-11-28,-4.9,-7.37,-7.15,-9.4,,-19,90,85.3,85.5,81,-6.8,-9.4,-9.1,-11.4,45,31.88,35,25,56,33,100.95,100.3,100.28,99.62,94.71,94.13,94.11,93.52,16100,6804.2,9250,2400,2,1.8,1.8,1.5,25.1,0,0,0,0,0,,,5,08:49:00,17:01:00,8.2,8.82,17.02,,,-7,-7,-13,-11,,,,,,8,8,8,8,,,,
2022-11-27,0.1,-2.92,-2.95,-6,,-12,93,87.8,87.5,82,-2.9,-4.7,-4.8,-6.7,27,13.83,14,1,40,36,100.7,99.79,100.04,99.38,94.53,93.68,93.92,93.31,24100,22833.3,16100,8100,2.2,1.8,1.9,1.6,20.9,0,0,0,0,0.2,,,4,08:47:00,17:02:00,8.25,8.78,17.03,,,1,1,-6,-6,,,,,,8,7.2,6.5,5,,,,
2022-11-26,1.7,-3.96,-3.15,-8,,-15,93,82,82,71,-1.7,-6.7,-5.8,-9.9,23,16.46,16,9,36,24,101.5,101.26,101.14,100.79,95.32,95.06,94.97,94.61,24100,24100,24100,24100,2.8,2.1,2.4,1.9,21.1,0,0,0,0,0,,,4,08:45:00,17:03:00,8.3,8.75,17.05,1,1,0,0,-7,-7,,,,,,7,2.4,3.5,0,,,,
2022-11-25,3.3,1.4,0.25,-2.8,,-8,86,79.3,79,72,-0.7,-1.8,-2.4,-4.1,30,20.79,22,14,35,21,101.27,100.72,100.81,100.36,95.12,94.6,94.69,94.27,24100,24100,24100,24100,2.8,2.4,2.4,2,17.8,0,0,0,0,0,,,5,08:44:00,17:04:00,8.33,8.73,17.07,1,1,6,6,-8,-6,,,,,,8,6,5.5,3,,,,
2022-11-24,2.3,-2.87,-3.7,-9.7,,-17,89,82.2,79.5,70,-0.9,-5.5,-5.9,-10.9,22,16.21,15.5,9,33,21,102.31,101.91,101.81,101.31,96.03,95.66,95.59,95.15,24100,24100,24100,24100,2.7,2.2,2.4,2,21.7,0,0,0,0,0,,,4,08:42:00,17:05:00,8.38,8.7,17.08,1,1,1,1,-2,0,,,,,,8,5.2,4,0,,,,
2022-11-23,0.6,-3.31,-4.6,-9.8,,-16,93,87.1,86,79,-2.4,-5.2,-6.7,-10.9,27,15.88,15.5,4,35,29,102.25,101.34,101.3,100.35,95.98,95.14,95.1,94.22,24100,24100,24100,24100,3.2,2.9,2.8,2.5,22.6,0,0,0,0,0,,,6,08:41:00,17:06:00,8.42,8.68,17.1,1,1,1,1,-10,-10,,,,,,7,3.1,3.5,0,,,,
2022-11-22,0.9,-3.4,-3.64,-8.2,,-15,94,84.5,84.5,75,-3,-5.7,-6.2,-9.5,25,16.62,16.5,8,33,20,101.45,100.91,100.91,100.37,95.21,94.72,94.72,94.22,24100,23700,21700,19300,3.7,3,3,2.4,21.6,0,0,0,0,0,,,5,08:39:00,17:07:00,8.47,8.65,17.12,1,1,2,2,-5,-5,,,,,,7,4.9,3.5,0,,,,
2022-11-21,0.6,-6.88,-6.8,-14.2,,-19,92,87.6,86,80,-1.6,-8.6,-8.2,-14.7,25,14.33,14,3,37,21,102.31,101.88,101.88,101.46,96,95.59,95.6,95.2,24100,21020.8,12850,1600,4.3,3.5,3.6,3,24.8,0,0,0,0,1.3,,,5,08:37:00,17:08:00,8.52,8.62,17.13,,,-1,0,-6,-6,,,,,,8,4.2,4,0,,,,
2022-11-20,0.5,-8.53,-7.65,-15.8,,-24,87,75.3,72.5,58,-6.2,-12.2,-12.2,-18.2,28,16.58,17.5,7,35,27,102.13,101.62,101.73,101.34,95.82,95.32,95.46,95.1,24100,24100,24100,24100,3.6,3.2,3.2,2.9,25.6,0,0,0,0,0,,,4,08:36:00,17:09:00,8.55,8.6,17.15,1,1,-2,-1,-13,-13,,,,,,8,2.7,4,0,,,,
2022-11-19,-6.2,-9.56,-10.75,-15.3,,-23,84,74.6,71,58,-10.2,-13.3,-14.3,-18.4,27,20.04,18,9,37,22,102.79,101.93,102.03,101.28,96.43,95.62,95.72,95.01,24100,24100,24100,24100,3.6,2.7,2.9,2.2,28.8,0,0,0,0,0,,,5,08:34:00,17:11:00,8.62,8.57,17.18,1,1,-5,-5,-14,-13,,,,,,8,3.7,4,0,,,,
2022-11-18,-6,-9.24,-10.65,-15.3,,-25,85,70.8,70.5,56,-9.6,-13.7,-14.5,-19.4,35,25.33,26.5,18,51,28,103.04,102.42,102.52,102,96.59,96.05,96.12,95.65,24100,24100,24100,24100,2.8,2.4,2.5,2.2,28.6,0,0,0,0,0,,,6,08:32:00,17:12:00,8.67,8.53,17.2,1,1,-7,-7,-13,-13,,,,,,8,6.1,5,2,,,,
2022-11-17,-10.4,-13.78,-13.75,-17.1,,-25,79,72.1,71.5,64,-15.2,-17.8,-17.6,-20.1,38,26.46,26.5,15,49,32,104.22,103.83,103.67,103.13,97.72,97.36,97.2,96.68,24100,23766.7,20100,16100,2.3,2.1,2,1.8,31.8,0,0,0,0,0,,,7,08:30:00,17:13:00,8.72,8.5,17.22,1,1,-13,-13,-18,-14,,,,,,7,4.2,3.5,0,,,,
2022-11-16,-3,-6.37,-6.9,-10.8,,-20,92,80.5,81,70,-6,-9.2,-10.1,-14.2,39,29.5,30.5,22,53,35,103.56,103.16,103.26,102.96,97.17,96.81,96.9,96.63,24100,21158.3,12850,1600,4.1,2.5,3,1.8,24.9,0,0,0,0,0,,,8,08:29:00,17:14:00,8.75,8.48,17.23,,,-3,-3,-14,-14,,,,,,8,6.5,4,0,,,,
2022-11-15,-4.4,-5.95,-6.35,-8.3,,-16,95,90.5,90,85,-5.3,-7.2,-7.3,-9.4,24,14.62,14.5,5,32,29,103.29,103.13,103.15,103.02,96.92,96.78,96.8,96.68,24100,16879.2,14450,4800,3.8,3.1,3.2,2.6,24.4,0,0,0,0,0,,,10,08:27:00,17:16:00,8.82,8.45,17.27,1,1,-4,-3,-9,-7,,,,,,8,6.9,4.5,1,,,,
2022-11-14,-5.9,-6.82,-6.75,-7.6,,-12,91,88.4,88,85,-7.7,-8.4,-8.5,-9.3,13,6.25,8,3,,,103.24,102.7,102.77,102.3,96.88,96.36,96.43,95.98,24100,9787.5,13250,2400,4.6,4,4,3.5,24.8,0,0,0,0,1,,,8,08:25:00,17:17:00,8.87,8.42,17.28,,,-4,-4,-10,-10,,,,,,8,8,8,8,,,,
2022-11-13,-6.9,-9.4,-10.05,-13.2,,-16,90,84.9,85.5,81,-8.5,-11.5,-11.4,-14.3,13,7.17,7,1,,,102.6,102.46,102.45,102.3,96.22,96.1,96.1,95.97,24100,20500,16100,8100,4.1,3.2,3.5,2.9,28.1,0,0,0,0,0,,,7,08:23:00,17:19:00,8.93,8.38,17.32,1,1,-10,-10,-12,-12,,,,,,8,8,8,8,,,,
2022-11-12,-11.9,-15.92,-17.35,-22.8,,-30,89,81.5,81,73,-14,-18.4,-19.6,-25.1,17,9,9.5,2,,,102.81,102.63,102.62,102.44,96.35,96.17,96.18,96.02,24100,18904.2,12450,800,3,2.7,2.7,2.4,35.4,0,0,0,0,0.8,,,6,08:22:00,17:20:00,8.97,8.37,17.33,1,1,-13,-13,-20,-17,,,,,,8,6.9,5.5,3,,,,
2022-11-11,-12.6,-17.27,-17.2,-21.8,,-29,88,81.8,79.5,71,-15.5,-19.7,-19.6,-23.7,13,10.08,8,3,,,103.11,102.89,102.94,102.77,96.59,96.4,96.45,96.32,24100,20820.8,14450,4800,3.1,2.6,2.7,2.3,35.2,0,0,0,0,0,,,7,08:20:00,17:22:00,9.03,8.33,17.37,1,1,-14,-14,-22,-19,,,,,,8,2.8,4,0,,,,
2022-11-10,-15.7,-21.26,-22.4,-29.1,,-38,84,80.6,79.5,75,-17.8,-23.8,-24.6,-31.5,18,8.08,9.5,1,,,103.58,103.38,103.35,103.12,96.98,96.8,96.79,96.6,24100,13316.7,13050,2000,3.6,3.1,3,2.5,40.4,0,0,0,0,0,,,7,08:18:00,17:23:00,9.08,8.3,17.38,1,1,-18,-18,-22,-22,,,,,,8,4.4,4,0,,,,
2022-11-09,-16.6,-20.82,-20.8,-25,,-34,83,79,77.5,72,-20.7,-23.6,-23.9,-27.2,14,8.21,8,2,,,103.47,103.18,103.22,102.97,96.87,96.64,96.67,96.47,24100,24100,24100,24100,3.8,2.8,3,2.1,38.8,0,0,0,0,0,,,7,08:16:00,17:25:00,9.15,8.27,17.42,1,1,-17,-17,-27,-26,,,,,,7,3.6,3.5,0,,,,
2022-11-08,-6.8,-12.45,-15.4,-24,,-33,92,84,84,76,-8.4,-14.6,-17.3,-26.2,26,16.42,17.5,9,46,7,103.07,102.79,102.83,102.58,96.59,96.4,96.41,96.23,24100,16504.2,13650,3200,2.6,2.2,2.3,2,33.4,0,0,0,0,0,,,8,08:14:00,17:27:00,9.22,8.23,17.45,,,-11,-6,-24,-22,,,,,,8,6.5,4.5,1,,,,
